2026-01-04T18:28:57.095918,CASH_IN,797.26,LOW,0.02
2026-01-04T18:28:59.366216,DEBIT,239.48,LOW,0.02
2026-01-04T18:29:01.641801,TRANSFER,1667.7,MEDIUM,0.67
2026-01-04T18:29:03.926013,PAYMENT,5294.41,LOW,0.0
2026-01-04T18:29:06.185176,CASH_OUT,8657.42,MEDIUM,0.77
2026-01-04T18:29:08.481624,DEBIT,1031.79,MEDIUM,0.62
2026-01-04T18:29:10.744174,TRANSFER,9390.66,MEDIUM,0.73
2026-01-04T18:29:13.068243,TRANSFER,8980.86,MEDIUM,0.75
2026-01-04T18:29:14.954066,TRANSFER,5199.63,LOW,0.1
2026-01-04T18:29:16.640335,TRANSFER,5000,LOW,0.09
2026-01-04T18:29:16.752035,PAYMENT,3607.99,LOW,0.0
2026-01-04T18:29:19.056071,CASH_IN,6240.74,MEDIUM,0.77
2026-01-04T18:29:21.308865,CASH_OUT,9252.74,MEDIUM,0.76
2026-01-04T18:29:23.240774,PAYMENT,1000.0,LOW,0.0
2026-01-04T18:29:23.347512,DEBIT,6612.23,MEDIUM,0.73
2026-01-04T18:29:25.642853,TRANSFER,9858.95,MEDIUM,0.75
2026-01-04T18:29:27.883784,CASH_IN,258.85,LOW,0.0
2026-01-04T18:29:30.210167,PAYMENT,6425.06,MEDIUM,0.67
2026-01-04T18:29:32.445782,CASH_OUT,1399.41,LOW,0.04
2026-01-04T18:29:34.672349,PAYMENT,10.38,MEDIUM,0.53
2026-01-04T18:29:36.921950,CASH_OUT,1846.94,LOW,0.05
2026-01-04T18:29:39.149244,CASH_IN,9514.94,LOW,0.0
2026-01-04T18:29:41.382750,CASH_OUT,1513.26,HIGH,0.88
2026-01-04T18:29:43.691165,TRANSFER,9733.37,MEDIUM,0.75
2026-01-04T18:29:45.947304,CASH_OUT,8265.47,HIGH,0.86
2026-01-04T18:29:48.178390,DEBIT,4898.56,LOW,0.02
2026-01-04T18:29:50.400772,PAYMENT,8278.32,LOW,0.0
2026-01-04T18:29:52.632463,CASH_IN,3841.56,MEDIUM,0.68
2026-01-04T18:29:54.866663,PAYMENT,8407.44,MEDIUM,0.59
2026-01-04T18:29:57.095481,DEBIT,2034.28,LOW,0.0
2026-01-04T18:29:59.357515,DEBIT,9479.01,MEDIUM,0.71
2026-01-04T18:30:01.610876,CASH_OUT,6520.17,MEDIUM,0.71
2026-01-04T18:30:03.837213,CASH_IN,3420.63,MEDIUM,0.61
2026-01-04T18:30:06.121554,DEBIT,3291.22,MEDIUM,0.76
2026-01-04T18:30:08.366948,CASH_IN,6299.87,MEDIUM,0.77
2026-01-04T18:30:10.668274,TRANSFER,6669.85,MEDIUM,0.75
2026-01-04T18:30:12.944725,TRANSFER,5829.78,MEDIUM,0.8
2026-01-04T18:30:15.241507,TRANSFER,7308.36,MEDIUM,0.76
2026-01-04T18:30:17.501868,CASH_IN,6726.69,MEDIUM,0.75
2026-01-04T18:30:19.736344,TRANSFER,1981.37,HIGH,0.83
2026-01-04T18:30:21.999978,TRANSFER,5418.25,MEDIUM,0.78
2026-01-04T18:30:24.280232,DEBIT,2760.13,MEDIUM,0.72
2026-01-04T18:30:26.547720,DEBIT,7065.98,MEDIUM,0.73
2026-01-04T18:30:28.827580,TRANSFER,3366.05,LOW,0.01
2026-01-04T18:30:31.077704,CASH_IN,3401.07,LOW,0.0
2026-01-04T18:30:33.359064,DEBIT,5029.34,MEDIUM,0.73
2026-01-04T18:30:35.617867,DEBIT,7838.04,LOW,0.0
2026-01-04T18:30:37.899472,CASH_OUT,1044.04,HIGH,0.81
2026-01-04T18:30:40.171177,DEBIT,6446.75,LOW,0.01
2026-01-04T18:30:42.465114,CASH_IN,6938.99,LOW,0.0
2026-01-04T18:30:44.696808,DEBIT,2572.66,MEDIUM,0.78
2026-01-04T18:30:46.898943,CASH_OUT,1409.75,MEDIUM,0.77
2026-01-04T18:30:49.158458,CASH_IN,4601.97,LOW,0.0
2026-01-04T18:30:51.438492,CASH_IN,8397.23,LOW,0.0
2026-01-04T18:30:53.687141,CASH_OUT,2242.82,LOW,0.01
2026-01-04T18:30:55.946882,DEBIT,6796.68,LOW,0.0
2026-01-04T18:30:58.234396,CASH_OUT,6477.89,MEDIUM,0.8
2026-01-04T18:31:00.504781,DEBIT,2656.11,MEDIUM,0.73
2026-01-04T18:31:02.752995,PAYMENT,2218.89,MEDIUM,0.59
2026-01-04T18:31:05.003550,DEBIT,380.11,LOW,0.0
2026-01-04T18:31:07.309191,TRANSFER,7820.16,MEDIUM,0.75
2026-01-04T18:31:09.769082,CASH_OUT,8073.33,HIGH,0.82
2026-01-04T18:31:12.450560,CASH_OUT,2749.11,LOW,0.15
2026-01-04T18:31:14.696143,CASH_IN,6998.56,LOW,0.04
2026-01-04T18:31:16.913342,CASH_IN,8133.78,MEDIUM,0.7
2026-01-04T18:31:19.177018,PAYMENT,4345.28,MEDIUM,0.59
2026-01-04T18:31:21.486929,CASH_OUT,8364.35,MEDIUM,0.74
2026-01-04T18:31:23.806637,TRANSFER,1678.22,MEDIUM,0.73
2026-01-04T18:31:26.045052,CASH_OUT,4637.41,MEDIUM,0.77
2026-01-04T18:31:28.282270,CASH_OUT,4929.12,MEDIUM,0.78
2026-01-04T18:31:30.546379,CASH_OUT,6376.64,HIGH,0.82
2026-01-04T18:31:32.833669,CASH_IN,3958.37,MEDIUM,0.68
2026-01-04T18:31:35.093397,DEBIT,6335.22,MEDIUM,0.73
2026-01-04T18:31:37.363150,CASH_IN,5667.11,MEDIUM,0.74
2026-01-04T18:31:39.606071,TRANSFER,8111.0,MEDIUM,0.75
2026-01-04T18:31:41.866544,CASH_OUT,6680.01,MEDIUM,0.73
2026-01-04T18:31:44.130053,CASH_IN,9530.28,MEDIUM,0.69
2026-01-04T18:31:46.436923,DEBIT,1586.71,HIGH,0.82
2026-01-04T18:31:48.673261,DEBIT,7961.47,LOW,0.0
2026-01-04T18:31:50.928651,TRANSFER,4918.4,MEDIUM,0.75
2026-01-04T18:31:53.140110,CASH_IN,6331.53,MEDIUM,0.63
2026-01-04T18:31:55.391913,PAYMENT,5821.92,MEDIUM,0.58
2026-01-04T18:31:57.660214,DEBIT,2970.28,LOW,0.02
2026-01-04T18:31:59.905533,CASH_OUT,328.46,LOW,0.12
2026-01-04T18:32:02.215387,CASH_OUT,5834.6,HIGH,0.88
2026-01-04T18:32:04.473125,DEBIT,7018.08,MEDIUM,0.76
2026-01-04T18:32:06.736446,DEBIT,3312.56,HIGH,0.82
2026-01-04T18:32:09.016527,TRANSFER,1167.46,LOW,0.02
2026-01-04T18:32:11.270254,PAYMENT,8910.51,MEDIUM,0.6
2026-01-04T18:32:13.555728,CASH_OUT,8698.67,MEDIUM,0.76
2026-01-04T18:32:15.834119,TRANSFER,5527.2,MEDIUM,0.74
2026-01-04T18:32:18.126635,CASH_IN,4191.44,MEDIUM,0.7
2026-01-04T18:32:20.406726,PAYMENT,9551.8,MEDIUM,0.57
2026-01-04T18:32:22.688668,CASH_OUT,7334.57,HIGH,0.82
2026-01-04T18:32:24.952593,CASH_OUT,2566.66,LOW,0.03
2026-01-04T18:32:27.251743,CASH_IN,4060.58,MEDIUM,0.75
2026-01-04T18:32:29.499892,CASH_OUT,9258.52,LOW,0.02
2026-01-04T18:32:31.805962,CASH_IN,7196.57,MEDIUM,0.77
2026-01-04T18:32:34.128433,CASH_IN,7401.48,MEDIUM,0.69
2026-01-04T18:32:36.437943,CASH_IN,2847.82,LOW,0.0
2026-01-04T18:32:38.684251,CASH_OUT,6338.61,HIGH,0.88
2026-01-04T18:32:40.966078,CASH_IN,4854.67,MEDIUM,0.63
2026-01-04T18:32:43.211367,PAYMENT,7341.58,MEDIUM,0.59
2026-01-04T18:32:45.444719,PAYMENT,90.78,MEDIUM,0.56
2026-01-04T18:32:47.716469,TRANSFER,1889.62,MEDIUM,0.67
2026-01-04T18:32:50.011866,CASH_IN,2489.98,MEDIUM,0.7
2026-01-04T18:32:52.313786,CASH_OUT,2161.16,LOW,0.02
2026-01-04T18:32:54.585318,CASH_OUT,3158.04,MEDIUM,0.78
2026-01-04T18:32:56.914011,DEBIT,6616.83,MEDIUM,0.64
2026-01-04T18:32:59.213219,TRANSFER,7187.03,MEDIUM,0.75
2026-01-04T18:33:01.547357,PAYMENT,5365.96,MEDIUM,0.56
2026-01-04T18:33:03.821727,DEBIT,2630.84,MEDIUM,0.76
2026-01-04T18:33:06.152530,TRANSFER,6695.08,MEDIUM,0.8
2026-01-04T18:33:08.475733,CASH_OUT,9696.89,MEDIUM,0.77
2026-01-04T18:33:10.782052,CASH_OUT,6643.53,HIGH,0.87
2026-01-04T18:33:13.048918,DEBIT,5883.77,HIGH,0.82
2026-01-04T18:33:15.357452,CASH_OUT,8177.26,LOW,0.01
2026-01-04T18:33:17.635409,TRANSFER,8663.85,MEDIUM,0.75
2026-01-04T18:33:19.957118,DEBIT,6827.04,MEDIUM,0.72
2026-01-04T18:33:22.299867,CASH_IN,7133.9,MEDIUM,0.68
2026-01-04T18:33:24.623969,DEBIT,878.19,MEDIUM,0.66
2026-01-04T18:33:26.871247,CASH_IN,7336.56,MEDIUM,0.76
2026-01-04T18:33:29.238647,TRANSFER,6434.28,HIGH,0.84
2026-01-04T18:33:31.556486,CASH_OUT,6278.23,HIGH,0.83
2026-01-04T18:33:33.809508,PAYMENT,8947.89,MEDIUM,0.57
2026-01-04T18:33:36.129012,PAYMENT,2253.01,MEDIUM,0.58
2026-01-04T18:33:38.438077,PAYMENT,1619.57,LOW,0.03
2026-01-04T18:33:40.759116,PAYMENT,8168.15,MEDIUM,0.67
2026-01-04T18:33:43.068444,CASH_OUT,7881.65,MEDIUM,0.72
2026-01-04T18:33:45.322425,PAYMENT,9133.62,MEDIUM,0.59
2026-01-04T18:33:47.643265,DEBIT,3223.09,MEDIUM,0.71
2026-01-04T18:33:49.904513,TRANSFER,8031.93,HIGH,0.84
2026-01-04T18:33:52.200954,PAYMENT,772.3,MEDIUM,0.66
2026-01-04T18:33:54.497617,DEBIT,3514.42,MEDIUM,0.64
2026-01-04T18:33:56.807143,PAYMENT,4433.87,MEDIUM,0.56
2026-01-04T18:33:59.124093,TRANSFER,9335.28,MEDIUM,0.74
2026-01-04T18:34:01.421462,DEBIT,4630.99,MEDIUM,0.69
2026-01-04T18:34:03.694474,CASH_IN,5567.95,MEDIUM,0.67
2026-01-04T18:34:05.972424,CASH_OUT,3548.34,MEDIUM,0.74
2026-01-04T18:34:08.245065,DEBIT,9448.35,MEDIUM,0.72
2026-01-04T18:34:10.525082,TRANSFER,9246.34,HIGH,0.83
2026-01-04T18:34:12.783124,PAYMENT,4125.91,MEDIUM,0.56
2026-01-04T18:34:15.696138,CASH_OUT,2919.48,LOW,0.0
2026-01-04T18:34:19.236609,CASH_IN,7874.75,MEDIUM,0.7
2026-01-04T18:34:22.138144,CASH_OUT,2821.79,MEDIUM,0.78
2026-01-04T18:34:24.347040,CASH_IN,4606.24,MEDIUM,0.77
2026-01-04T18:34:26.541445,CASH_OUT,4975.1,LOW,0.03
2026-01-04T18:34:28.752862,DEBIT,3118.34,MEDIUM,0.64
2026-01-04T18:34:31.007930,TRANSFER,1571.62,HIGH,0.83
2026-01-04T18:34:33.313910,DEBIT,3879.72,MEDIUM,0.68
2026-01-04T18:34:35.538722,TRANSFER,3644.8,HIGH,0.83
2026-01-04T18:34:37.770543,DEBIT,4899.52,MEDIUM,0.72
2026-01-04T18:34:40.058274,PAYMENT,3945.92,MEDIUM,0.59
2026-01-04T18:34:42.352711,CASH_OUT,6416.78,MEDIUM,0.73
2026-01-04T18:34:44.617985,TRANSFER,662.85,MEDIUM,0.79
2026-01-04T18:34:46.890545,PAYMENT,3214.65,LOW,0.02
2026-01-04T18:34:49.196398,CASH_OUT,1875.76,HIGH,0.88
2026-01-04T18:34:51.472057,CASH_OUT,6449.7,LOW,0.02
2026-01-04T18:34:53.789443,CASH_OUT,6821.59,MEDIUM,0.73
2026-01-04T18:34:56.109824,CASH_IN,3043.79,MEDIUM,0.77
2026-01-04T18:34:58.361757,PAYMENT,7651.93,LOW,0.0
2026-01-04T18:35:00.656435,CASH_IN,1886.82,LOW,0.0
2026-01-04T18:35:02.967569,CASH_OUT,527.79,HIGH,0.84
2026-01-04T18:35:05.254947,TRANSFER,9331.74,LOW,0.01
2026-01-04T18:35:07.558785,CASH_OUT,7633.43,MEDIUM,0.71
2026-01-04T18:35:09.834977,CASH_IN,2377.14,MEDIUM,0.73
2026-01-04T18:35:12.084175,PAYMENT,7072.93,MEDIUM,0.58
2026-01-04T18:35:14.385078,TRANSFER,7148.9,LOW,0.04
2026-01-04T18:35:16.675956,DEBIT,367.98,MEDIUM,0.76
2026-01-04T18:35:18.954251,DEBIT,1579.95,MEDIUM,0.69
2026-01-04T18:35:21.251072,DEBIT,4864.11,LOW,0.0
2026-01-04T18:35:23.508910,CASH_OUT,7658.95,MEDIUM,0.77
2026-01-04T18:35:25.766584,DEBIT,9791.03,MEDIUM,0.72
2026-01-04T18:35:28.016717,CASH_IN,2500.54,MEDIUM,0.69
2026-01-04T18:35:30.308065,PAYMENT,6829.5,MEDIUM,0.62
2026-01-04T18:35:32.638637,CASH_IN,829.13,LOW,0.0
2026-01-04T18:35:34.899327,CASH_IN,2588.87,MEDIUM,0.65
2026-01-04T18:35:37.185437,CASH_IN,9329.52,LOW,0.06
2026-01-04T18:35:39.463492,CASH_OUT,1213.14,MEDIUM,0.8
